0.559
0.393459
0.192198
0.192434
0.188767
0.187775
0.189125
0.190654
0.194424
0.191576
0.190077
0.195221
0.190171
0.194436
0.194306
0.189273
0.207807
0.198091
0.202393
0.195111
0.202183
0.19759
0.192732
0.195509
0.189585
0.192695
0.189381
0.188967
0.194949
0.187054
0.186921
0.189418
0.188776
0.191356
0.188786
0.189491
0.19759
0.184209
0.188256
0.189575
0.192678
0.188199
0.189145
0.192866
0.189459
0.193305
0.205315
0.199084
0.195178
0.192198
0.194691
0.193386
0.191128
0.193395
0.190665
0.194562
0.189567
0.205787
0.194234
0.191927
0.194103
0.2813
0.5063
0.388161
0.19272
0.18971
0.189241
0.192097
0.190148
0.193891
0.189389
0.189589
0.196051
0.192879
0.194984
0.196166
0.190719
0.196083
0.186946
0.202633
0.18618
0.190033
0.191751
0.194056
0.196066
0.19079
0.194589
0.188826
0.189535
0.196673
0.191319
0.193774
0.189699
0.196212
0.197435
0.193937
0.194999
0.193508
0.19502
0.194323
