1.5096
1.63053
1.5141
1.50202
1.57274
1.51918
1.50281
1.56518
1.47271
1.50247
1.54192
1.50957
1.47315
1.4959
1.58177
1.46934
1.47898
1.55537
1.5238
1.48307
1.58788
1.47308
1.46996
1.50476
1.5222
1.46554
1.46878
1.56222
1.49053
1.46899
1.55666
1.47269
1.47783
1.53329
1.48736
1.47214
1.51119
1.52472
1.47301
1.47181
1.56364
1.46843
1.4649
1.54918
1.46362
1.46462
1.56212
1.52286
1.49479
1.53104
1.53254
1.47569
1.498
1.55891
1.4812
1.55654
2.21501
2.10771
1.48212
1.48869
1.48661
1.48455
1.48885
1.48319
1.50433
1.48389
1.50052
1.47515
1.495
1.4783
1.47209
1.47536
1.48188
1.51755
1.53104
1.49243
1.49264
1.48723
1.52565
1.48103
1.49325
1.47825
1.46835
1.47875
1.4697
1.47644
1.4916
1.47829
1.48327
1.47541
1.49804
1.47715
1.47294
1.4702
1.47537
1.47886
1.4695
1.47645
1.47673
1.47368
